当日链接,比赛详情链接,日期,联赛名,主队,客队,初盘亚盘,终盘亚盘,终盘亚盘水位,初盘大球盘口,终盘大球盘口,终盘大球水位,中场大小盘,中场大球水位,上半场进球数,最终进球数,下半场75前进球数,75分钟后进球数,80分钟后进球数
http://bf.win007.com/football/Over_20200122.htm	,http://live.win007.com/detail/1834120cn.htm	,2020.01.23	,球会友谊	,纳沙泰尔	,拉夏德芳	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,10	,2	,4	,2	
http://bf.win007.com/football/Over_20200122.htm	,http://live.win007.com/detail/1834402cn.htm	,2020.01.23	,球会友谊	,维也纳SC	,FAC维也纳	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200122.htm	,http://live.win007.com/detail/1835242cn.htm	,2020.01.23	,球会友谊	,SV多瑙	,KSV西门子	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20200122.htm	,http://live.win007.com/detail/1825016cn.htm	,2020.01.23	,荷兰杯	,阿贾克斯	,斯巴肯堡	,四球半	,四球半/五球	,0.89/0.99	,6	,6	,1.04/0.82	,6/6.5	,0.99/0.87	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20200122.htm	,http://live.win007.com/detail/1830166cn.htm	,2020.01.23	,巴波联	,阿美利加RN	,ABC纳泰	,半球	,平手/半球	,0.76/1.00	,3/3.5	,2.5	,0.86/0.90	,6/6.5	,0.82/0.98	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20200121.htm	,http://live.win007.com/detail/1833921cn.htm	,2020.01.22	,英依联甲	,侯桥竞技	,贝利城	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200121.htm	,http://live.win007.com/detail/1833922cn.htm	,2020.01.22	,英依联甲	,威特姆城	,肯维岛	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,2	,8	,4	,2	,1	
http://bf.win007.com/football/Over_20200121.htm	,http://live.win007.com/detail/1750549cn.htm	,2020.01.22	,英南超中	,布朗史葛夫竞技	,瑞迪契	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,8	,3	,2	,2	
http://bf.win007.com/football/Over_20200121.htm	,http://live.win007.com/detail/1834065cn.htm	,2020.01.22	,千里甲	,贾布罗特	,AC西班牙港	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20200120.htm	,http://live.win007.com/detail/1831288cn.htm	,2020.01.20	,苏后备	,基马诺克后备队	,南部皇后后备队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20200120.htm	,http://live.win007.com/detail/1831278cn.htm	,2020.01.20	,球会友谊	,布加勒斯特星	,莫斯科火车头	,受让平手/半球	,受让平手/半球	,0.94/0.88	,2.5/3	,2.5	,0.86/0.94	,6.5	,0.82/1.04	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200120.htm	,http://live.win007.com/detail/1761734cn.htm	,2020.01.20	,土甲	,巴里科斯士邦	,阿达纳迪美斯普	,受让一球	,受让一球	,0.78/1.06	,2/2.5	,2.5	,1.02/0.80	,5.5	,0.84/0.98	,4	,7	,2	,1	,0	
http://bf.win007.com/football/Over_20200119.htm	,http://live.win007.com/detail/1790824cn.htm	,2020.01.19	,香港乙	,浩运	,花花	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20200119.htm	,http://live.win007.com/detail/1833305cn.htm	,2020.01.19	,球会友谊	,维斯克	,布兰斯科	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,8	,3	,2	,2	
http://bf.win007.com/football/Over_20200119.htm	,http://live.win007.com/detail/1833218cn.htm	,2020.01.19	,西丁	,华历简奴B队	,埃纳雷斯	,一球	,一球	,1.07/0.75	,2.5/3	,2.5/3	,1.05/0.75	,6.5/7	,1.01/0.79	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200119.htm	,http://live.win007.com/detail/1752797cn.htm	,2020.01.19	,西丙	,UCAM穆西亚	,林恩斯	,平手/半球	,半球	,0.96/0.86	,2	,2	,0.95/0.85	,3	,0.79/1.01	,2	,7	,4	,1	,1	
http://bf.win007.com/football/Over_20200119.htm	,http://live.win007.com/detail/1828714cn.htm	,2020.01.19	,冰岛锦B	,奥拉夫斯维克维京	,嘉德维克	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,2	,8	,4	,2	,1	
http://bf.win007.com/football/Over_20200119.htm	,http://live.win007.com/detail/1833112cn.htm	,2020.01.19	,爱尔高联	,巴利穆恩联	,樱桃园	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200119.htm	,http://live.win007.com/detail/1833301cn.htm	,2020.01.19	,俄室内足	,诺瓦迦室內足球队	,别尔库特室内足球队	,半球/一球	,半球/一球	,0.90/0.90	,7.5	,7.5	,0.88/0.88	,没有中场或45或46	,没有中场或45或46	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200119.htm	,http://live.win007.com/detail/1833148cn.htm	,2020.01.19	,芬K杯	,伊韦斯B队	,坦佩雷	,球半	,球半/两球	,0.81/1.01	,3.5	,3.5	,0.75/1.05	,6/6.5	,0.84/0.96	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20200119.htm	,http://live.win007.com/detail/1833117cn.htm	,2020.01.19	,博茨超	,罗勒斯镇	,博茨瓦纳警察XI SC	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20200119.htm	,http://live.win007.com/detail/1833315cn.htm	,2020.01.19	,球会友谊	,吉森基兴	,门兴格拉德巴赫1910	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200119.htm	,http://live.win007.com/detail/1833316cn.htm	,2020.01.19	,球会友谊	,韦斯特法利亚	,BV韦斯特法利	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20200119.htm	,http://live.win007.com/detail/1833318cn.htm	,2020.01.19	,卡后备	,杜哈卡塔尔SC后备队	,Al戴尔后备队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20200119.htm	,http://live.win007.com/detail/1832958cn.htm	,2020.01.19	,葡锦标	,维薛拿	,马里迪莫B队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,8	,2	,2	,2	
http://bf.win007.com/football/Over_20200119.htm	,http://live.win007.com/detail/1833201cn.htm	,2020.01.19	,危地后备	,FC克里后备队	,萨纳拉特后备队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,6	,7	,0	,1	,1	
http://bf.win007.com/football/Over_20200119.htm	,http://live.win007.com/detail/1833206cn.htm	,2020.01.20	,危地乙	,阿库阿帕	,卡托卡	,半球/一球	,半球/一球	,1.05/0.77	,2.5	,2.5	,1.02/0.78	,3/3.5	,0.78/1.02	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20200119.htm	,http://live.win007.com/detail/1830204cn.htm	,2020.01.20	,阿根廷杯	,玛德恩	,索尔德马约	,半球/一球	,半球/一球	,0.90/0.92	,2	,2	,0.82/0.98	,6/6.5	,0.77/1.03	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1832809cn.htm	,2020.01.18	,球会友谊	,莫德柏里喷射机后备队	,西托列斯比卡拉后备队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,8	,2	,2	,2	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1832820cn.htm	,2020.01.18	,球会友谊	,阿德莱德毒蛇	,阿德莱德SC	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1784703cn.htm	,2020.01.18	,香港超	,和富大埔	,冠忠南区	,受让球半	,受让一球/球半	,0.70/0.90	,3.5/4	,3.5	,0.90/0.70	,6/6.5	,0.93/0.77	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1831495cn.htm	,2020.01.18	,以U19	,莫迪恩U19	,阿舒多U19	,受让球半/两球	,受让两球	,1.28/0.60	,3.5	,3.5	,0.70/1.00	,5/5.5	,0.83/0.97	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1832838cn.htm	,2020.01.18	,俄室内足	,即锡纳拉室内足球队	,秋明室内足球队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1794965cn.htm	,2020.01.18	,意青联	,科森察青年队	,比萨青年队	,一球/球半	,一球/球半	,0.90/0.92	,3/3.5	,3	,0.81/0.99	,3.5/4	,1.00/0.80	,2	,7	,4	,1	,1	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1830453cn.htm	,2020.01.18	,球会友谊	,利贝雷茨	,塔波斯科	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,1	,9	,5	,3	,1	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1794660cn.htm	,2020.01.18	,意青联	,森多利亚青年隊	,罗马青年队	,受让半球/一球	,受让半球/一球	,1.08/0.74	,3	,3	,0.88/0.92	,5.5	,0.88/0.92	,4	,9	,2	,3	,2	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1832669cn.htm	,2020.01.18	,球会友谊	,桑德克亚	,斯塔泽舒夫	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,6	,7	,0	,1	,1	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1769426cn.htm	,2020.01.18	,葡青A1	,波图U19	,艾维斯U19	,半球/一球	,一球	,0.74/1.08	,2.5/3	,3	,0.91/0.89	,4/4.5	,0.98/0.82	,2	,8	,4	,2	,0	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1832839cn.htm	,2020.01.18	,球会友谊	,布鲁克贝特马利卡纳斯萨	,KSZO奥斯罗维克	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,2	,6	,4	,1	,1	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1830592cn.htm	,2020.01.18	,球会友谊	,特伦辛	,奥特罗科维斯	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1830526cn.htm	,2020.01.18	,球会友谊	,曼海姆	,缅恩斯业余队	,一球/球半	,球半	,0.61/1.26	,3	,3/3.5	,0.88/0.92	,4.5/5	,1.00/0.86	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1833169cn.htm	,2020.01.18	,球会友谊	,奧地利特特选B队	,赫福特	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,8	,2	,2	,1	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1802902cn.htm	,2020.01.18	,英U23杯	,斯旺西U23	,查尔顿U23	,一球	,一球	,0.83/0.93	,3/3.5	,3/3.5	,0.81/0.95	,6.5/7	,0.79/1.01	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1830534cn.htm	,2020.01.18	,球会友谊	,查路	,塞那乔其	,受让球半	,受让球半	,0.94/0.88	,3/3.5	,3/3.5	,1.00/0.80	,3.5	,1.04/0.82	,2	,7	,4	,1	,1	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1763600cn.htm	,2020.01.18	,意甲	,拉齐奥	,桑普多利亚	,球半	,一球/球半	,0.87/1.04	,3	,3	,0.94/0.96	,4.5/5	,1.04/0.84	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1830549cn.htm	,2020.01.18	,球会友谊	,FC威尔斯	,LASK林茨	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1774766cn.htm	,2020.01.18	,威冠	,莱尔	,兰法尔联	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,8	,3	,2	,1	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1830546cn.htm	,2020.01.18	,球会友谊	,萨尔茨堡	,阿拉比SC	,半球	,一球	,0.81/1.07	,2.5/3	,3.5	,0.88/0.98	,3.5/4	,0.95/0.91	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1739724cn.htm	,2020.01.18	,英议南	,杜金	,比利列卡尔镇	,一球	,半球/一球	,1.01/0.83	,3	,3/3.5	,1.01/0.81	,没有中场或45或46	,没有中场或45或46	,3	,8	,3	,2	,1	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1754503cn.htm	,2020.01.19	,法丁	,瓦塞勒	,甘冈B队	,平手	,平手	,0.81/0.95	,2/2.5	,2/2.5	,0.85/0.91	,6.5	,1.05/0.75	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1797927cn.htm	,2020.01.19	,西室内足	,佩尼斯科拉室內足球队	,哈恩帕莱索室內足球队	,平手/半球	,平手/半球	,1.00/0.80	,6.5	,6.5	,0.88/0.88	,没有中场或45或46	,没有中场或45或46	,6	,6	,0	,0	,0	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1832846cn.htm	,2020.01.19	,意室內足	,比斯卡拉室内足	,费尔迪埃博利室内足	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20200118.htm	,http://live.win007.com/detail/1812953cn.htm	,2020.01.19	,新西兰联	,坎特伯雷	,伊斯特恩沙伯奥克兰	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20200117.htm	,http://live.win007.com/detail/1831040cn.htm	,2020.01.17	,泰大学联	,拉贾巴德大学	,朱拉隆功大学	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,7	,3	,1	,0	
http://bf.win007.com/football/Over_20200117.htm	,http://live.win007.com/detail/1830806cn.htm	,2020.01.17	,阿尔女联	,FC康斯坦丁女足	,阿达斯女足	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200117.htm	,http://live.win007.com/detail/1831285cn.htm	,2020.01.18	,球会友谊	,USV瓦爾特	,安德拉斯堡	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20200117.htm	,http://live.win007.com/detail/1830403cn.htm	,2020.01.18	,球会友谊	,列弗宁	,平古萨伏登	,一球	,一球/球半	,0.85/0.97	,3.5	,4/4.5	,0.82/0.98	,4/4.5	,0.79/1.01	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20200117.htm	,http://live.win007.com/detail/1832646cn.htm	,2020.01.18	,球会友谊	,柏林赫塔青年队	,奥拉宁堡FC	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,2	,8	,4	,2	,1	
http://bf.win007.com/football/Over_20200117.htm	,http://live.win007.com/detail/1792684cn.htm	,2020.01.18	,马尔乙	,圣安德鲁斯卢索尔	,圣乔治	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20200117.htm	,http://live.win007.com/detail/1725478cn.htm	,2020.01.18	,荷乙	,SBV精英	,特尔斯达	,半球/一球	,平手/半球	,0.95/0.93	,3/3.5	,3	,0.87/0.99	,2.5/3	,1.03/0.83	,1	,6	,5	,0	,0	
http://bf.win007.com/football/Over_20200117.htm	,http://live.win007.com/detail/1830409cn.htm	,2020.01.18	,球会友谊	,登克尔克	,都柏林大学	,两球	,两球/两球半	,0.50/1.47	,3.5	,4	,0.65/1.17	,6/6.5	,1.06/0.80	,4	,8	,2	,2	,2	
http://bf.win007.com/football/Over_20200116.htm	,http://live.win007.com/detail/1830776cn.htm	,2020.01.16	,俄室内足	,迪那摩萨马拉室內足球队	,尤戈尔斯克室内足球队	,受让一球	,受让一球	,0.77/1.03	,6.5	,6.5	,0.80/0.96	,没有中场或45或46	,没有中场或45或46	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200116.htm	,http://live.win007.com/detail/1830354cn.htm	,2020.01.17	,爱尔高联	,马拉海德联	,约翰博斯科	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200115.htm	,http://live.win007.com/detail/1830292cn.htm	,2020.01.15	,印果超	,巴得斯尤SC	,瓦斯科	,球半/两球	,两球/两球半	,1.11/0.50	,3/3.5	,3/3.5	,0.40/1.25	,5/5.5	,0.96/0.80	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200115.htm	,http://live.win007.com/detail/1830090cn.htm	,2020.01.15	,港后备	,太阳飞马后备队	,标准流浪后备队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,5	,8	,1	,2	,2	
http://bf.win007.com/football/Over_20200115.htm	,http://live.win007.com/detail/1830178cn.htm	,2020.01.15	,球会友谊	,多明萨尔	,拖里格拉瓦	,一球/球半	,球半	,0.90/0.92	,3/3.5	,3.5	,0.88/0.92	,3	,1.01/0.79	,1	,7	,5	,1	,0	
http://bf.win007.com/football/Over_20200115.htm	,http://live.win007.com/detail/1830128cn.htm	,2020.01.16	,球会友谊	,奥伯豪森	,RSV迈讷茨哈根	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200114.htm	,http://live.win007.com/detail/1830034cn.htm	,2020.01.14	,泰大学联	,杜拉基普迪特大学	,曼谷吞武里大学	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200114.htm	,http://live.win007.com/detail/1828275cn.htm	,2020.01.14	,球会友谊	,卢加诺	,海登海默	,平手	,受让平手/半球	,0.93/0.89	,2.5/3	,2.5/3	,0.80/1.00	,6.5	,0.96/0.90	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200114.htm	,http://live.win007.com/detail/1829974cn.htm	,2020.01.14	,卡后备	,阿尔加尔后备队	,艾沙哈尼亚后备队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,2	,7	,4	,1	,1	
http://bf.win007.com/football/Over_20200114.htm	,http://live.win007.com/detail/1829985cn.htm	,2020.01.15	,球会友谊	,科灵	,埃斯比约	,受让平手/半球	,受让半球	,0.83/0.99	,3	,3	,0.75/1.05	,5.5	,0.81/1.05	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20200114.htm	,http://live.win007.com/detail/1829999cn.htm	,2020.01.15	,直布超	,博卡直布罗陀	,欧罗巴角	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20200114.htm	,http://live.win007.com/detail/1829971cn.htm	,2020.01.15	,英北挑杯	,特拉福德	,拉姆斯博滕联	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20200112.htm	,http://live.win007.com/detail/1829421cn.htm	,2020.01.12	,南非后备	,金箭后备队	,奇帕联合后备队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,5	,8	,1	,2	,2	
http://bf.win007.com/football/Over_20200112.htm	,http://live.win007.com/detail/1828230cn.htm	,2020.01.12	,日室内足	,町田室內足球队	,名古屋室内足球队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,2	,8	,4	,2	,1	
http://bf.win007.com/football/Over_20200112.htm	,http://live.win007.com/detail/1829543cn.htm	,2020.01.12	,法U19杯	,摩纳哥U19	,科隆米尔斯U19	,球半	,球半	,0.90/0.92	,3	,3	,0.85/0.95	,2.5/3	,0.98/0.82	,1	,6	,5	,0	,0	
http://bf.win007.com/football/Over_20200112.htm	,http://live.win007.com/detail/1787278cn.htm	,2020.01.12	,土丙	,俄辛士邦	,西利夫里士邦	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200112.htm	,http://live.win007.com/detail/1828231cn.htm	,2020.01.12	,日室内足	,湘南比马室内足球队	,大阪室内足球队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,5	,9	,1	,3	,3	
http://bf.win007.com/football/Over_20200112.htm	,http://live.win007.com/detail/1829574cn.htm	,2020.01.12	,西丁	,波特曼利	,珀布伦斯	,受让一球/球半	,受让球半	,0.90/0.92	,2.5/3	,3	,0.96/0.84	,4.5/5	,0.83/0.97	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20200112.htm	,http://live.win007.com/detail/1829593cn.htm	,2020.01.12	,西丁	,埃尔帕尔马	,洛卡FC	,平手/半球	,半球	,0.86/0.96	,2/2.5	,2/2.5	,0.87/0.93	,5.5	,1.06/0.74	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20200112.htm	,http://live.win007.com/detail/1829549cn.htm	,2020.01.12	,伊朗乙	,甘迪	,沙赫达瑞芙曼	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20200112.htm	,http://live.win007.com/detail/1792678cn.htm	,2020.01.12	,马尔乙	,利亚竞技	,科密	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200112.htm	,http://live.win007.com/detail/1828865cn.htm	,2020.01.12	,女世非预U17	,坦桑尼亚女足U17	,布隆迪女足U17	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200112.htm	,http://live.win007.com/detail/1790670cn.htm	,2020.01.12	,英总女超	,切尔西女足	,布里斯托学院女足	,三球/三球半	,三球半/四球	,0.85/0.97	,4/4.5	,4.5	,0.85/0.95	,7.5	,0.83/0.97	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20200112.htm	,http://live.win007.com/detail/1829638cn.htm	,2020.01.12	,西丁	,埃德莫拉塔拉茲	,雷加利斯B队	,平手/半球	,受让平手/半球	,0.80/1.02	,2.5	,2/2.5	,0.80/1.00	,6.5/7	,0.95/0.85	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20200112.htm	,http://live.win007.com/detail/1723785cn.htm	,2020.01.13	,法甲	,巴黎圣日尔曼	,摩纳哥	,球半/两球	,两球半	,0.91/0.98	,3.5	,4/4.5	,1.01/0.87	,7/7.5	,0.95/0.92	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200111.htm	,http://live.win007.com/detail/1828070cn.htm	,2020.01.11	,日室内足	,F联赛室内足球队	,墨田室內足球队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,5	,8	,1	,2	,1	
http://bf.win007.com/football/Over_20200111.htm	,http://live.win007.com/detail/1829274cn.htm	,2020.01.11	,希腊U19	,度沙德拉马U19	,卡雷斯卡基斯U19	,一球	,一球	,1.08/0.74	,3/3.5	,3	,0.87/0.93	,5/5.5	,0.90/0.90	,3	,7	,3	,1	,0	
http://bf.win007.com/football/Over_20200111.htm	,http://live.win007.com/detail/1829180cn.htm	,2020.01.11	,球会友谊	,森利特	,沙莫林	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200111.htm	,http://live.win007.com/detail/1828084cn.htm	,2020.01.11	,球会友谊	,布德约维茨迪纳摩	,济斯科夫	,一球	,一球	,1.04/0.78	,3/3.5	,3/3.5	,0.80/1.00	,3.5/4	,0.77/1.03	,2	,8	,4	,2	,1	
